census_block_id,state_code,state,state_name,county_code,county,tract,block_group,congressional_district,incorporated_place,unified_school_district,legislative_district_upper,legislative_district_lower,voting_district
440090515024018,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024019,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024020,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024021,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024022,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024023,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024024,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024025,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024026,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024027,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024028,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024029,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024030,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024031,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024032,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024033,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024034,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024035,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024036,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024037,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024038,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024039,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024040,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024041,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024042,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024043,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024044,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024045,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024046,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024047,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024048,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024049,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024050,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024051,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024052,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024053,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024054,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024055,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024056,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024057,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024058,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024059,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024060,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024061,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515024062,44,RI,Rhode Island,9,Washington County,51502,4,02,NA,660,036,033,442002
440090515025000,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025001,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025002,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025003,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025004,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025005,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025006,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025007,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025008,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025009,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025010,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025011,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025012,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025013,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025014,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025015,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025016,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025017,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025018,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025019,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025020,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025021,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025022,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025023,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025024,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025025,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025026,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025027,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025028,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025029,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025030,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025031,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025032,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025033,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025034,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025035,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025036,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025037,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025038,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025039,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025040,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025041,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025042,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025043,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025044,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025045,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515025046,44,RI,Rhode Island,9,Washington County,51502,5,02,NA,660,036,033,442003
440090515031000,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,033,442001
440090515031001,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,033,442001
440090515031002,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,033,442001
440090515031003,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,033,442001
440090515031004,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,033,442001
440090515031005,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,033,442001
440090515031006,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,033,442001
440090515031007,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031008,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,033,442001
440090515031009,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,033,442001
440090515031010,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,033,442001
440090515031011,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,033,442001
440090515031012,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,033,442001
440090515031013,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,033,442001
440090515031014,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,033,442001
440090515031015,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,033,442001
440090515031016,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,033,442001
440090515031017,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,033,442001
440090515031018,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031019,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031020,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031021,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031022,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031023,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031024,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031025,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031026,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031027,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031028,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031029,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031030,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031031,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031032,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031033,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031034,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031035,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031036,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031037,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031038,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031039,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031040,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031041,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031042,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031043,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031044,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,033,442001
440090515031045,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,033,442001
440090515031046,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,033,442001
440090515031047,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515031048,44,RI,Rhode Island,9,Washington County,51503,1,02,48700,660,035,034,442004
440090515032000,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032001,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032002,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032003,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032004,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032005,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032006,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032007,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032008,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032009,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032010,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032011,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032012,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032013,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032014,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032015,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032016,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032017,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032018,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032019,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032020,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032021,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032022,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032023,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032024,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032025,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032026,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032027,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032028,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032029,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032030,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032031,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032032,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032033,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032034,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032035,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032036,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032037,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032038,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032039,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032040,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032041,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032042,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032043,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032044,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515032045,44,RI,Rhode Island,9,Washington County,51503,2,02,48700,660,035,034,442004
440090515033000,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033001,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033002,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033003,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033004,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033005,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033006,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033007,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033008,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033009,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033010,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033011,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033012,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033013,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033014,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033015,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033016,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033017,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033018,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033019,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033020,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033021,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033022,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033023,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033024,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033025,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033026,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033027,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033028,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033029,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033030,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033031,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033032,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442005
440090515033033,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033034,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442005
440090515033035,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442005
440090515033036,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033037,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033038,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442005
440090515033039,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442005
440090515033040,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033041,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033042,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033043,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033044,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033045,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033046,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442005
440090515033047,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442005
440090515033048,44,RI,Rhode Island,9,Washington County,51503,3,02,48700,660,035,034,442004
440090515033049,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033050,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033051,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033052,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033053,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033054,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033055,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033056,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033057,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033058,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033059,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033060,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033061,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033062,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033063,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033064,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033065,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033066,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033067,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033068,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033069,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033070,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033071,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033072,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033073,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033074,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515033075,44,RI,Rhode Island,9,Washington County,51503,3,02,NA,660,035,034,442005
440090515041000,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041001,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041002,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041003,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041004,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041005,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041006,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041007,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041008,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041009,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041010,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041011,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041012,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041013,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041014,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041015,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041016,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041017,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041018,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041019,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041020,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041021,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041022,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041023,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041024,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041025,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041026,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041027,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041028,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041029,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041030,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041031,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041032,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041033,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041034,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041035,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041036,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041037,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041038,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041039,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041040,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041041,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041042,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041043,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041044,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041045,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041046,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041047,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041048,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041049,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041050,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041051,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
440090515041052,44,RI,Rhode Island,9,Washington County,51504,1,02,NA,660,035,034,442005
